,Time,CO,CO_square,rh,rh_square,MOS,MOS_square,vocs
911,80250,0.575757231,0.331496389,33.87773949,1147.701233,0.708048108,0.501332123,247.26075
912,80280,0.577734392,0.333777027,33.9367342,1151.701928,0.709925833,0.503994689,253.37035
913,80310,0.580199531,0.336631496,33.90637733,1149.642424,0.712236815,0.507281281,268.0421
914,80340,0.580613008,0.337111465,33.87009477,1147.183319,0.713509654,0.509096026,265.21385
915,80370,0.5823582,0.339141073,33.85413225,1146.10227,0.714058931,0.509880157,253.8708
916,80400,0.5816731,0.338343595,33.84078096,1145.198456,0.713826969,0.509548942,258.2311
917,80430,0.583106808,0.34001355,33.81384323,1143.375994,0.71363675,0.509277411,249.6183
918,80460,0.5811202,0.337700687,33.79818569,1142.317356,0.712889462,0.508211384,251.7634
919,80490,0.580079362,0.336492066,33.77821086,1140.967529,0.711525277,0.50626822,249.4535
920,80520,0.578363015,0.334503778,33.75817394,1139.614308,0.711144246,0.505726139,251.31125
921,80550,0.579346383,0.335642232,33.75285049,1139.254916,0.710147158,0.504308986,252.18555
922,80580,0.578418292,0.334567721,33.74659594,1138.832737,0.708971185,0.502640141,233.94415
923,80610,0.576669283,0.332547462,33.64230563,1131.804728,0.7082292,0.5015886,236.2318
924,80640,0.575841362,0.331593274,33.49087347,1121.638606,0.707515654,0.5005784,241.6951
925,80670,0.575521662,0.331225183,33.4601861,1119.584054,0.706756054,0.49950412,235.6558
926,80700,0.575689946,0.331418914,33.56566596,1126.653931,0.706062538,0.498524308,245.5828
927,80730,0.576069738,0.331856344,33.88735575,1148.352879,0.705527685,0.497769314,231.85195
928,80760,0.577858185,0.333920082,33.90353092,1149.449409,0.705736823,0.498064463,243.33585
929,80790,0.578492225,0.334653254,33.85933326,1146.454449,0.70675915,0.499508496,244.2636
930,80820,0.580334162,0.336787739,33.81453164,1143.42255,0.707562523,0.500644724,241.58335
931,80850,0.580627423,0.337128204,33.78160439,1141.196795,0.708433938,0.501878645,234.5637
932,80880,0.580307723,0.336757053,33.7659772,1140.141216,0.708155085,0.501483624,235.28615
933,80910,0.579468785,0.335784072,33.7622201,1139.887506,0.707674323,0.500802948,249.92405
934,80940,0.577653683,0.333683778,33.74334548,1138.613364,0.706622417,0.49931524,237.01635
935,80970,0.5772909,0.333264783,33.74487264,1138.71643,0.705131046,0.497209792,238.117
936,81000,0.577716175,0.333755979,33.73826311,1138.270398,0.704838567,0.496797405,237.8126
937,81030,0.575117815,0.330760502,33.72708677,1137.516382,0.704525269,0.496355855,232.85955
938,81060,0.574512038,0.330064082,33.70452635,1135.995097,0.703945954,0.495539906,240.42485
939,81090,0.573086554,0.328428198,33.60681138,1129.417771,0.703893046,0.49546542,229.4756
940,81120,0.571914092,0.327085728,33.55867205,1126.18447,0.704247417,0.495964424,246.18525
941,81150,0.572108215,0.32730781,33.57427117,1127.231685,0.704288485,0.49602227,247.77015
942,81180,0.5713582,0.326450193,33.70089604,1135.750394,0.7039219,0.495506041,218.8866
943,81210,0.573238015,0.328601822,33.74157622,1138.493966,0.704643046,0.496521822,229.55445
944,81240,0.573834154,0.329285636,33.7315979,1137.820697,0.705585377,0.497850724,227.27965
945,81270,0.572891838,0.328205059,33.71054721,1136.400993,0.704554115,0.496396502,229.06485
946,81300,0.572260433,0.327482004,33.69916463,1135.633697,0.704188833,0.495881913,221.51625
947,81330,0.570641862,0.325632134,33.68714105,1134.823472,0.703739223,0.495248894,227.8673
948,81360,0.5708594,0.325880455,33.6844713,1134.643607,0.704270875,0.495997465,231.5823
949,81390,0.571884654,0.327052057,33.66971923,1133.649993,0.704304115,0.496044287,202.2765
950,81420,0.570848585,0.325868107,33.65588577,1132.718647,0.703531292,0.494956279,230.6972
951,81450,0.569617808,0.324464447,33.64440028,1131.94567,0.703456754,0.494851405,218.64065
952,81480,0.569807325,0.324680388,33.63319877,1131.19206,0.703173217,0.494452573,215.53175
953,81510,0.568423108,0.323104829,33.61955444,1130.274441,0.702175508,0.493050444,226.28925
954,81540,0.568562538,0.32326336,33.61057214,1129.67056,0.700757238,0.491060707,213.38255
955,81570,0.567141862,0.321649891,33.60720039,1129.443918,0.699188738,0.488864892,228.36015
956,81600,0.567550515,0.322113588,33.51399242,1123.187688,0.698133454,0.487390319,238.87345
957,81630,0.565380225,0.319654799,33.33185866,1111.012802,0.697910192,0.487078636,227.5396
958,81660,0.566360608,0.320764338,33.40255538,1115.730706,0.698596192,0.48803664,222.578
959,81690,0.567819738,0.322419255,33.67273251,1133.852915,0.698822154,0.488352403,231.141
960,81720,0.568045723,0.322675944,33.68269109,1134.523679,0.699546908,0.489365876,216.19255
961,81750,0.569389431,0.324204324,33.67822041,1134.22253,0.700507254,0.490710413,220.9613
962,81780,0.570255242,0.325191041,33.66740705,1133.494297,0.701282583,0.491797262,216.3516
963,81810,0.5714271,0.326528931,33.6700549,1133.672597,0.701522167,0.49213335,230.90785
964,81840,0.570310123,0.325253636,33.67048398,1133.701492,0.701330554,0.491864546,221.0848
965,81870,0.570149069,0.325069961,33.66125034,1133.079774,0.701207962,0.491692605,227.8002
966,81900,0.5708053,0.325818691,33.63561416,1131.35454,0.701001231,0.491402726,223.82315
967,81930,0.5687957,0.323528548,33.61544768,1129.998323,0.700269246,0.490377017,230.227
968,81960,0.568135442,0.32277788,33.59914075,1128.902259,0.700104167,0.490145844,233.3957
969,81990,0.567471177,0.322023537,33.59655153,1128.728275,0.699955569,0.489937799,230.38275
970,82020,0.567716385,0.322301893,33.5107576,1122.970875,0.699960377,0.489944529,213.06555
971,82050,0.566423092,0.320835119,33.22811277,1104.107479,0.699217577,0.48890522,220.4323
972,82080,0.566230792,0.32061731,33.09015014,1094.958036,0.698877431,0.488429663,220.80335
973,82110,0.565100977,0.319339114,32.94374013,1085.290014,0.6989856,0.488580869,212.5322
974,82140,0.564546892,0.318713193,32.78994761,1075.180664,0.699782583,0.489695664,223.9984
975,82170,0.565822138,0.320154692,33.22213527,1103.710272,0.700119008,0.490166625,208.2016
976,82170,0.565822138,0.320154692,33.22213527,1103.710272,0.700119008,0.490166625,224.1152
977,82200,0.569153862,0.323936118,33.76055272,1139.77492,0.699753623,0.489655133,218.9495
978,82230,0.57135155,0.326442594,33.95260587,1152.779445,0.700221392,0.490309997,213.1767
979,82260,0.5690457,0.323813009,33.92485901,1150.896059,0.701492815,0.49209217,209.2222
980,82290,0.570915892,0.325944956,33.84750168,1145.65337,0.703021677,0.494239478,223.49085
981,82320,0.571250017,0.326326582,33.7539224,1139.327277,0.7050391,0.497080133,214.9227
982,82350,0.569975992,0.324872632,33.69086298,1135.074248,0.706348585,0.498928323,219.0799
983,82380,0.569052908,0.323821212,33.6543929,1132.618161,0.706701962,0.499427662,216.84405
984,82410,0.567781277,0.322375578,33.6257983,1130.694311,0.7068618,0.499653604,226.50475
985,82440,0.569254815,0.324051045,33.61017655,1129.643968,0.707937538,0.501175558,213.99235
986,82470,0.568117217,0.322757172,33.4122666,1116.37956,0.708393267,0.50182102,214.4812
987,82500,0.566103385,0.320473042,33.19602849,1101.976307,0.707891862,0.501110888,211.3406
988,82530,0.565641838,0.319950689,33.05357916,1092.539095,0.708305308,0.501696409,226.0447
989,82560,0.566463969,0.320881428,33.20405658,1102.509373,0.709552908,0.503465329,216.365
990,82590,0.567264438,0.321788943,33.58574935,1128.002559,0.710508446,0.504822252,209.27765
991,82620,0.5681172,0.322757153,33.70445666,1135.990399,0.711636742,0.506426852,216.2474
992,82650,0.567945325,0.322561892,33.69951215,1135.657119,0.712933642,0.508274377,223.8153
993,82680,0.567774054,0.322367376,33.6609638,1133.060484,0.715525277,0.511976422,208.0385
994,82710,0.568213954,0.322867097,33.63879997,1131.568863,0.719227192,0.517287754,222.456
995,82740,0.567790885,0.322386489,33.63184598,1131.101064,0.721360608,0.520361126,221.1915
996,82770,0.566389454,0.320797013,33.61719079,1130.115517,0.7217741,0.520957851,222.50175
997,82800,0.566829354,0.321295516,33.60899968,1129.564859,0.722088992,0.521412513,215.60035
998,82830,0.565963567,0.320314759,33.60931951,1129.586358,0.722388075,0.521844531,232.7396
999,82860,0.565935123,0.320282564,33.60501561,1129.297074,0.721841385,0.521054985,214.36845
1000,82890,0.565944738,0.320293447,33.53241708,1124.422995,0.721724808,0.520886698,213.5059
1001,82920,0.565355777,0.319627155,33.50480269,1122.571803,0.721395454,0.520411401,232.294
1002,82950,0.565146646,0.319390732,33.58007321,1127.621317,0.721992838,0.521273659,222.53975
1003,82980,0.567458358,0.322008988,33.61837524,1130.195154,0.722298208,0.521714702,227.60045
1004,83010,0.566538492,0.320965863,33.61741779,1130.130779,0.722320946,0.521747549,219.76125
1005,83040,0.567221383,0.321740098,33.61219179,1129.779437,0.721953142,0.521216339,228.83455
1006,83070,0.566088985,0.320456739,33.59556274,1128.661836,0.721026485,0.519879192,226.2893
1007,83100,0.566805308,0.321268257,33.59614403,1128.700894,0.720727192,0.519447686,232.9539
1008,83130,0.566875008,0.321347274,33.58990208,1128.281522,0.720347385,0.518900355,215.46855
1009,83160,0.566481792,0.32090162,33.59547657,1128.656046,0.719688842,0.517952029,227.82575
1010,83190,0.565757231,0.320081244,33.60064861,1129.003587,0.718389446,0.516083396,225.2706
1011,83220,0.565300515,0.319564673,33.5968743,1128.749963,0.717564938,0.514899441,228.845
1012,83250,0.564747631,0.318939886,33.58378464,1127.870591,0.717162277,0.514321731,241.89615
1013,83280,0.563829346,0.317903532,33.54228551,1125.084917,0.717726,0.515130611,226.3251
1014,83310,0.56439585,0.318542675,33.50562786,1122.627098,0.717904983,0.515387565,230.7351
1015,83340,0.563935123,0.318022823,33.48796581,1121.443854,0.718381038,0.516071316,239.5549
1016,83370,0.564254823,0.318383505,33.60408999,1129.234864,0.718424315,0.516133497,230.39095
1017,83400,0.565254831,0.319513024,33.61739105,1130.128981,0.7186707,0.516487575,233.1238
1018,83430,0.564625046,0.318801443,33.6100901,1129.638157,0.718659915,0.516472074,211.4808
1019,83460,0.567093767,0.32159534,33.61377874,1129.886121,0.718322942,0.515987849,225.3343
1020,83490,0.566692742,0.321140663,33.60453876,1129.265025,0.717516942,0.514830562,231.0978
1021,83520,0.566394262,0.32080246,33.6036214,1129.203371,0.716322154,0.513117428,233.354
1022,83550,0.566848569,0.3213173,33.60366671,1129.206416,0.715328154,0.511694368,228.28585
1023,83580,0.567033685,0.321527199,33.59732608,1128.78032,0.714408677,0.510379758,238.5653
1024,83610,0.5666683,0.321112962,33.59153887,1128.391484,0.713495231,0.509075444,210.416
1025,83640,0.565625017,0.319931659,33.58988526,1128.280392,0.7129193,0.508253928,214.51325
1026,83670,0.566622631,0.321061206,33.57932547,1127.571099,0.712063731,0.507034757,230.64775
1027,83700,0.5653029,0.319567369,33.56824818,1126.827286,0.710734408,0.505143398,227.30455
1028,83730,0.565516846,0.319809303,33.51163592,1123.029742,0.710360608,0.504612193,222.76465
1029,83760,0.565399085,0.319676125,33.54345831,1125.163595,0.7085457,0.502037009,225.2278
1030,83790,0.564848592,0.319053932,33.50286194,1122.441758,0.707971185,0.501223198,229.607
1031,83820,0.565463567,0.319749045,33.34157368,1111.660536,0.7075352,0.500606059,232.0678
1032,83850,0.565901454,0.320244455,33.27979321,1107.544636,0.707263238,0.500221288,212.4021
1033,83880,0.567512046,0.322069923,33.59572676,1128.672856,0.7073582,0.500355623,202.0831
1034,83910,0.570677915,0.325673283,33.68568491,1134.725368,0.707876238,0.501088769,213.50205
1035,83940,0.575268267,0.330933579,33.68595742,1134.743728,0.710276075,0.504492103,231.26915
1036,83970,0.577127438,0.33307608,33.66480887,1133.319356,0.711376231,0.506056142,221.2041
1037,84000,0.577742208,0.333786059,33.64550581,1132.020061,0.712072958,0.507047898,210.96555
1038,84030,0.580016862,0.33641956,33.62884244,1130.899044,0.711914677,0.506822507,238.11595
1039,84060,0.580103385,0.336519937,33.6278939,1130.835248,0.710656277,0.505032344,221.8424
1040,84090,0.578752431,0.334954376,33.62871005,1130.89014,0.709736823,0.503726358,209.47085
1041,84120,0.580406285,0.336871455,33.62855513,1130.87972,0.708984415,0.502658901,200.8833
1042,84150,0.57839065,0.334535744,33.62204448,1130.441875,0.7079206,0.501151576,209.2499
1043,84180,0.578711562,0.334907071,33.62293733,1130.501915,0.7061118,0.498593874,189.7627
1044,84210,0.577853377,0.333914525,33.59652147,1128.726255,0.704219985,0.495925787,218.2717
1045,84240,0.576675508,0.332554641,33.4137064,1116.475775,0.703522854,0.494944406,201.6339
1046,84270,0.576939931,0.332859684,33.29770818,1108.73737,0.701491615,0.492090486,191.33025
1047,84300,0.575940133,0.331707037,33.40161352,1115.667786,0.701212258,0.491698631,204.64195
1048,84330,0.576651058,0.332526443,33.61648424,1130.068013,0.700770875,0.491079819,192.06825
1049,84360,0.576706762,0.332590689,33.66867614,1133.579753,0.700984392,0.491379118,197.7112
1050,84390,0.576040877,0.331823092,33.65062769,1132.364744,0.701441123,0.492019649,189.147
1051,84420,0.576266838,0.332083469,33.6243455,1130.59661,0.701656277,0.492321531,210.7352
1052,84450,0.574358208,0.329887351,33.61574622,1130.018394,0.700723585,0.491013542,192.22815
1053,84480,0.574710967,0.330292695,33.61327794,1129.852454,0.699906275,0.489868794,189.7478
1054,84510,0.5736731,0.329100826,33.60274045,1129.144166,0.699215177,0.488901864,198.4029
1055,84540,0.573326962,0.328703805,33.60670535,1129.410644,0.698300515,0.48762361,183.9889
1056,84570,0.571896669,0.3270658,33.48044388,1120.940122,0.697716377,0.486808143,183.89505
1057,84600,0.571526469,0.326642505,33.31519199,1109.902018,0.697306515,0.486236376,178.47245
1058,84630,0.570942346,0.325975163,33.28291984,1107.752753,0.696810123,0.485544348,185.27765
1059,84660,0.5694193,0.324238339,33.37740472,1114.051146,0.696442742,0.485032492,182.732
1060,84690,0.570896669,0.325923007,33.64200587,1131.784559,0.695846177,0.484201902,178.85075
1061,84720,0.571271669,0.32635132,33.72330221,1137.261112,0.696066123,0.484508048,191.88405
1062,84750,0.572091175,0.327288313,33.70918906,1136.309427,0.696000017,0.484416023,190.19105
1063,84780,0.572336562,0.32756914,33.68276391,1134.528585,0.695817354,0.48416179,184.0966
1064,84810,0.5728702,0.328180266,33.66407637,1133.270038,0.696240431,0.484750737,181.73535
1065,84840,0.573046892,0.32838274,33.66346879,1133.229131,0.696196642,0.484689764,176.38405
1066,84870,0.572701946,0.327987519,33.65073548,1132.371998,0.695507246,0.483730329,204.6812
1067,84900,0.571283685,0.326365048,33.6383891,1131.541221,0.694795685,0.482741043,187.4325
1068,84930,0.571403869,0.326502382,33.62914576,1130.919445,0.693888246,0.481480898,180.84115
1069,84960,0.571088954,0.326142593,33.61458813,1129.940535,0.693894269,0.481489257,164.56525
1070,84990,0.569710975,0.324570595,33.57078224,1126.99742,0.69351175,0.480958547,171.59345
1071,85020,0.566863015,0.321333678,33.53023613,1124.276735,0.691986831,0.478845774,172.6266
1072,85050,0.567019254,0.321510834,33.49999926,1122.24995,0.6922885,0.479263367,176.3201
1073,85080,0.565824538,0.320157408,33.47625246,1120.659479,0.689622623,0.475579362,173.3467
1074,85110,0.562238023,0.316111595,33.45363543,1119.145723,0.6866683,0.471513354,173.79015
1075,85140,0.560989592,0.314709322,33.43391985,1117.826997,0.683237008,0.46681281,175.8665
1076,85170,0.561055323,0.314783076,33.40836766,1116.11903,0.683954354,0.467793558,174.82695
1077,85200,0.562104208,0.315961141,33.38874333,1114.808181,0.684516958,0.468563466,153.84515
1078,85230,0.563322169,0.317331866,33.3766798,1114.002755,0.685635862,0.470096535,169.7485
1079,85260,0.567182715,0.321696233,33.36263421,1113.065362,0.6876094,0.472806687,156.05435
1080,85290,0.568875008,0.323618774,33.34334658,1111.778761,0.689701954,0.475688785,184.00645
1081,85320,0.570002625,0.324902993,33.32619658,1110.635379,0.690304717,0.476520602,166.7821
1082,85350,0.572564938,0.327830609,33.31686181,1110.013281,0.692629846,0.479736104,165.587
1083,85380,0.576016838,0.331795398,33.30195309,1109.02008,0.695706754,0.484007887,166.99015
1084,85410,0.581500031,0.338142286,33.29968931,1108.869308,0.699031269,0.488644715,174.14045
1085,85440,0.583680323,0.34068272,33.28961895,1108.19873,0.701621431,0.492272632,160.91805
1086,85470,0.588336554,0.346139901,33.27647285,1107.323645,0.704913485,0.496903021,174.64305
1087,85500,0.588648475,0.346507027,33.25972175,1106.209091,0.704740908,0.496659748,161.9903
1088,85530,0.588810123,0.346697361,33.2524701,1105.726768,0.706275277,0.498824767,164.0646
1089,85560,0.589365408,0.347351584,33.24146088,1104.994722,0.708107,0.501415523,164.13395
1090,85590,0.593617217,0.3523814,33.24128448,1104.982994,0.711765658,0.506610352,167.2545
1091,85620,0.603870208,0.364659228,33.29041699,1108.251863,0.720396669,0.518971361,158.9651
1092,85650,0.613141854,0.375942933,33.30429666,1109.176176,0.726601008,0.527949024,159.1188
1093,85680,0.618812533,0.382928951,33.29516235,1108.567836,0.730140667,0.533105393,153.313
1094,85710,0.621290885,0.386002363,33.29644514,1108.653259,0.730786085,0.534048301,161.72955
1095,85740,0.621415908,0.38615773,33.32475665,1110.539406,0.730526477,0.533668933,160.72245
1096,85770,0.621750038,0.38657311,33.40707377,1116.032578,0.729585377,0.532294822,160.50675
1097,85800,0.620548131,0.385079983,33.45011756,1118.910365,0.728774069,0.531111644,143.0277
1098,85800,0.620548131,0.385079983,33.45011756,1118.910365,0.728774069,0.531111644,164.6424
1099,85830,0.61688805,0.380550866,33.48500366,1121.24547,0.727343758,0.529028943,152.5415
1100,85860,0.617540877,0.381356735,33.49881722,1122.170755,0.726326946,0.527550833,161.02365
1101,85890,0.616435108,0.379992242,33.54989432,1125.595409,0.724920715,0.525510044,153.37085
1102,85920,0.613519285,0.376405913,33.49508078,1121.920436,0.724117831,0.524346633,165.97885
1103,85950,0.612617823,0.375300597,33.19134591,1101.665444,0.722792123,0.522428453,171.0758
1104,85980,0.608240415,0.369956403,32.86961116,1080.411337,0.720340162,0.518889948,164.45405
1105,86010,0.6061165,0.367377212,32.86313358,1079.985549,0.719816791,0.518136212,161.1647
1106,86040,0.606396669,0.36771692,33.00490438,1089.323713,0.719061346,0.51704922,150.2463
1107,86070,0.605127431,0.366179207,33.53769548,1124.777018,0.717895469,0.515373905,146.08845
1108,86100,0.606259654,0.367550768,33.85446987,1146.12513,0.718355792,0.516035044,167.46895
1109,86130,0.607656254,0.369246123,33.8843988,1148.152482,0.718607008,0.516396032,139.9978
1110,86160,0.606033883,0.367277068,33.82208046,1143.933126,0.718098983,0.51566615,162.7686
1111,86190,0.6041779,0.365030935,33.77031903,1140.434447,0.717055323,0.514168336,154.59655
1112,86220,0.602867823,0.363449612,33.73728617,1138.204478,0.715744015,0.512289496,162.3605
1113,86250,0.600004823,0.360005788,33.71805803,1136.907437,0.714167108,0.510034658,154.1413
1114,86280,0.598149062,0.3577823,33.69712053,1135.495932,0.712849792,0.508154826,152.27965
1115,86310,0.594759638,0.353739028,33.69163296,1135.126131,0.710570938,0.504911059,157.9993
1116,86340,0.593341183,0.35205376,33.60231985,1129.1159,0.709167983,0.502919229,153.84175
1117,86370,0.589593769,0.347620813,33.36550682,1113.257046,0.7077272,0.50087779,135.76505
1118,0,0.588536077,0.346374714,33.2780876,1107.431114,0.706359415,0.498943624,154.94275
1119,30,0.587776446,0.345481151,33.72709311,1137.516809,0.706490415,0.499128707,167.64
1120,60,0.588156267,0.345927794,33.87905718,1147.790516,0.705945342,0.498358825,148.3838
1121,90,0.588675508,0.346538853,33.86078462,1146.552735,0.706576969,0.499251013,180.98055
1122,120,0.58983595,0.347906448,33.83043368,1144.498243,0.706878942,0.499677838,143.8033
1123,150,0.587233192,0.344842822,33.8149968,1143.454009,0.706308931,0.498872306,136.5265
1124,180,0.586790892,0.344323551,33.81685593,1143.579745,0.705683923,0.497989799,146.2412
1125,210,0.584151462,0.34123293,33.80352643,1142.678399,0.703983192,0.495592335,154.0145
