TheTime,C2H6,CH4,H2O,CH3OH,CH4_A
3558380849,1.961733,1973.265,7147146,5.877017,1989.972
3558380850,1.795483,1983.692,7024848,8.404048,1983.391
3558380851,1.793133,1983.692,7019666,7.685672,1988.528
3558380852,1.843678,1988.528,7064520,4.966231,1992.11
3558380853,1.913934,1992.11,7065019,9.117248,1986.047
3558380854,1.804949,1965.099,7020015,9.407837,1964.986
3558380855,1.874014,1985.05,7053671,9.787307,1985.137
3558380856,1.850418,1985.05,7108577,7.456753,1978.888
3558380857,1.868173,1978.888,7096649,4.633775,1982.076
3558380858,1.715032,1982.076,7056209,5.057891,1969.441
3558380859,1.676793,2013.161,7079314,4.52852,2013.222
3558380860,1.695014,1971.222,7034826,2.824731,1971.107
3558380861,1.735903,2000.462,7079042,1.720864,2000.577
3558380862,1.659195,2000.462,7031905,2.674228,2000.717
3558380863,1.688059,1979.469,7042323,5.435756,1979.493
3558380864,1.800364,1999.955,7082176,6.647791,2000.058
3558380865,1.781549,1999.955,7121573,7.474668,1982.16
3558380866,1.604976,2003.818,7049614,7.521958,2003.641
3558380867,1.529751,1965.438,7058120,1.948177,1965.454
3558380868,1.740093,1987.101,7110234,7.901214,1987.235
3558380869,1.57805,1987.101,7054397,6.003954,1984.085
3558380870,1.831574,1984.085,7076937,10.26176,2001.599
3558380871,1.796627,2001.599,7039177,8.336066,1984.22
3558380872,1.845523,2005.108,7119712,8.419212,2005.311
3558380873,1.773849,2005.108,7071178,4.297845,2010.972
3558380874,1.741807,1990.342,7059185,4.388352,1990.311
3558380875,1.739589,1990.342,7061186,4.732555,1996.399
3558380876,1.998405,1996.399,7093379,5.375026,1980.083
3558380877,1.864338,1980.083,7029521,7.589932,1974.107
3558380878,1.906486,1974.107,7041453,7.253255,1992.099
3558380879,1.791221,1992.099,7023647,4.953985,1999.283
3558380880,1.865382,1999.283,7051753,4.406046,2010.156
3558380881,1.962624,1966.035,7121910,8.513885,1966.201
3558380882,1.911535,1966.035,7101873,4.782984,1983.553
3558380883,1.980212,1983.553,7111616,4.722086,1980.265
3558380884,1.796778,1980.265,7062038,3.303705,1981.264
3558380885,1.864716,1981.264,7078125,4.533851,1989.962
3558380886,1.857689,1989.962,7076571,2.593687,1973.721
3558380887,1.890662,1973.72,7089260,5.013209,1958.543
3558380888,1.751644,1958.543,7091686,5.525678,1966.887
3558380889,1.815707,2006.171,7052776,4.212195,2006.078
3558380890,1.93601,2006.171,7098979,0.8177056,1996.53
3558380891,1.831173,1952.911,7029671,4.017714,1952.74
3558380892,1.757512,1976.39,7056310,1.703546,1976.46
3558380893,1.905085,1976.39,7122961,6.377101,1959.101
3558380894,1.724896,1959.101,7059010,2.424076,1978.46
3558380895,1.890926,1978.46,7117262,5.91149,1975.05
3558380896,1.708888,1975.05,7028087,4.470506,1967.221
3558380897,1.74641,1967.221,7097501,2.297325,1958.406
3558380898,1.790575,1993.299,7027879,4.310664,1993.129
3558380899,1.69037,1993.299,7118574,2.916653,1991.795
3558380900,1.642302,1970.607,7072378,7.654467,1970.492
3558380901,1.84467,1970.607,7144044,5.365571,1986.064
3558380902,1.625718,1986.633,7029087,3.935878,1986.35
3558380903,1.723483,1986.633,7079534,2.079479,1989.159
3558380904,1.740887,1989.159,7091731,-0.1116655,1995.439
3558380905,1.692329,1995.438,7082560,2.079098,1987.071
3558380906,1.730408,1987.071,7076623,6.277645,1995.508
3558380907,1.698808,1995.508,7059654,2.889615,1982.986
3558380908,1.684631,1982.986,7048375,5.300595,1987.464
3558380909,1.789345,1987.464,7060288,6.256282,1988.754
3558380910,1.851217,1988.754,7062062,3.435736,2000.098
3558380911,1.837232,1977.298,7074289,4.706016,1977.327
3558380912,1.83004,1977.298,7083437,5.304418,1988.478
3558380913,1.735525,1988.478,7056137,3.442994,2003.316
3558380914,1.895919,1959.937,7117403,6.050282,1960.081
3558380915,1.666551,1990.98,7101571,1.796847,1990.948
3558380916,1.785685,1990.98,7066794,4.493313,1979.439
3558380917,1.763849,1979.439,7069012,2.545124,1999.012
3558380918,1.873053,1999.012,7163188,0.6488191,1996.96
3558380919,1.793779,1996.96,7083649,-0.497673,1984.704
3558380920,1.935458,1984.703,7100496,6.219642,1988.325
3558380921,1.629948,1988.325,7074768,6.283406,1968.608
3558380922,1.810108,1968.608,7096893,3.252543,1964.756
3558380923,1.822885,1964.756,7062216,6.48435,1977.14
3558380924,1.833473,1977.14,7114362,1.913676,1967.451
3558380925,1.767422,1999.585,7057002,1.035891,1999.445
3558380932,1.821187,1972.829,7015520,4.110619,1972.723
3558380933,1.835097,1972.829,7054252,1.455521,1975.943
3558380934,1.81551,1945.291,7066448,0.698266,1945.318
3558380935,1.761246,1997.751,7047990,3.209198,1997.712
3558380936,1.789214,1997.751,7060000,0.6543685,2001.813
3558380937,1.790423,2001.813,7047539,-2.226004,1985.254
3558380938,1.788848,1985.254,7081194,2.115164,1992.654
3558380939,1.894165,1992.654,7071211,0.9543075,1978.091
3558380940,1.760227,1978.091,7084106,1.226648,1973.769
3558380941,1.784181,1973.77,7058398,-0.370531,1978.061
3558380942,1.748207,1978.061,7095962,0.8361782,1965.437
3558380943,1.774683,1985.785,7063573,-1.209274,1985.707
3558380944,1.742192,1985.785,7033907,4.486167,1976.661
3558380945,1.81543,1976.661,7061116,0.9895502,1981.039
3558380946,1.771842,1981.039,7086501,1.519616,1971.087
3558380947,1.819771,1971.087,7087654,0.6391566,1974.889
3558380948,1.793215,1974.889,7045638,-0.4505699,1979.554
3558380949,1.851573,2009.512,7082245,-0.6033809,2009.606
3558380950,1.816812,2009.512,7107253,0.9723255,1995.348
3558380951,1.879905,1995.349,7055483,1.212732,1995.753
3558380952,1.812257,1995.753,7096642,1.467764,1997.73
3558380953,1.932445,1997.73,7077354,3.768239,1991.105
3558380954,1.863296,1991.105,7104475,2.364761,1990.378
3558380955,1.821304,1990.378,7056014,2.298582,1982.934
3558380956,1.794983,1982.934,7073429,2.510737,1977.36
3558380957,1.804541,1977.36,7042432,4.973199,1964.799
3558380958,1.744115,2008.651,7077340,4.444173,2008.741
3558380959,1.759024,1981.536,7129656,0.5370085,1981.658
3558380960,1.790977,2011.826,7110773,4.490875,2011.784
3558380961,1.754586,1985.652,7104880,-2.002334,1985.633
3558380962,1.792633,1985.652,7051757,6.47127,1972.057
3558380963,1.876856,1972.057,7030309,6.038982,1985.41
3558380964,1.815352,1985.41,7044165,7.290585,1977.26
3558380965,1.910102,2007.962,7050256,3.746921,2007.98
3558380966,1.951017,1982.083,7101519,2.666507,1982.204
3558380967,1.954407,2006.674,7028170,2.579022,2006.496
3558380968,1.956666,2006.674,7057358,2.644041,1998.546
3558380969,1.867969,1974.396,7081337,5.768264,1974.452
3558380970,1.872298,1974.396,7076162,2.368034,1988.731
3558380971,1.800336,1988.731,7088910,2.737906,2000.495
3558380972,1.736875,1973.867,7030707,8.827084,1973.722
3558380973,1.944818,2005.287,7145416,5.212485,2005.579
3558380974,1.778516,1992.963,7010868,1.631703,1992.625
3558380975,1.82038,1992.963,7073258,3.028345,1979.421
3558380976,1.820883,1979.421,7062976,3.995273,1990.014
3558380977,1.840044,1990.014,7056654,4.810841,1996.415
3558380978,1.835772,1996.415,7087075,1.707142,1998.874
3558380979,1.745294,1998.874,7082924,3.280805,1995.988
3558380980,1.751939,1995.988,7086103,5.019044,1980.487
3558380981,1.76042,2025.002,7111801,-1.133277,2025.071
3558380982,1.755132,1983.095,7012481,5.535151,1982.843
3558380983,1.801158,1983.095,7076031,2.186529,2002.561
3558380984,2.006019,2002.561,7051903,4.421994,1984.867
3558380985,1.88072,1984.867,7042589,5.75947,1981.452
3558380986,1.783209,1952.941,7081792,0.6590765,1953.034
3558380987,1.757433,1997.764,7107589,3.924737,1997.834
3558380988,1.768055,1997.764,7043222,3.95042,2001.543
3558380989,1.724797,2001.543,7028236,7.537703,1994.226
3558380990,1.810817,1994.226,7077219,5.844816,2001.427
3558380991,2.012121,2001.427,7092333,10.15776,1989.599
3558380992,1.893426,1989.599,7090475,5.499846,2007.703
3558380993,1.881143,2007.703,7056531,2.852845,1999.812
3558380994,1.892037,1999.812,7064651,2.797173,1996.34
3558380995,1.845576,1996.34,7058571,5.389815,2012.768
3558380996,1.802826,2012.768,7076799,3.243637,2006.373
3558380997,1.867743,2006.373,6987981,8.976088,2014.563
3558380998,1.895644,2014.563,7058506,8.092866,2033.522
3558380999,1.785232,2033.522,7042859,5.902293,2020.682
3558381000,1.770813,1996.21,7096661,2.591733,1996.342
3558381001,1.771372,1996.21,7027965,8.214395,1987.354
3558381002,1.845266,1987.354,7048629,4.77277,1978.486
3558381003,1.814003,2018.952,7070082,5.601528,2019.009
3558381004,2.055623,2018.952,7127709,7.484523,2008.301
3558381005,1.965961,1970.113,7067821,1.808663,1969.963
3558381006,1.815541,1997.042,7104680,6.083798,1997.139
3558381007,1.795561,1997.042,7049989,3.934493,1985.132
3558381008,1.92572,2009.145,7105614,2.300353,2009.286
3558381009,1.860038,2009.145,7046207,6.854593,2000.113
3558381010,1.98975,2000.113,7100828,7.965717,1998.693
3558381011,2.116004,2026.967,7091347,4.483383,2026.946
3558381012,1.864397,2026.967,7026591,3.872362,2006.978
3558381013,1.893818,2006.978,7026829,2.624328,2014.423
3558381014,1.93142,2014.423,7017066,5.179407,2020.805
3558381015,2.031026,1965.872,7133492,5.32346,1966.15
3558381016,1.900456,1978.176,7019046,8.201945,1977.902
3558381017,2.234545,1978.176,7089348,7.637525,1982.731
3558381018,2.136543,1982.731,7112668,9.014984,1995.316
3558381019,2.181228,1995.316,7095148,12.71129,1985.147
3558381020,2.096268,1985.147,7082434,8.322908,1990.686
3558381021,1.93712,1990.686,7039110,7.186031,2001.763
3558381022,2.138115,2001.763,7036966,8.06837,1999.681
3558381023,2.116411,1999.681,7108992,7.709601,2001.013
3558381024,2.140899,2001.013,7075160,9.252299,2006.909
3558381025,2.079991,1985.492,7083573,10.86529,1985.51
3558381026,1.968244,2010.7,7073300,8.521743,2010.679
3558381027,2.055583,1984.215,7102722,4.008049,1984.282
3558381028,1.876511,1984.215,7049937,5.325454,2003.125
3558381029,1.885565,2003.125,7027263,8.646157,2009.648
3558381030,1.831579,1984.96,7060421,6.442856,1985.04
3558381031,1.833304,2013.734,7038397,8.312368,2013.684
3558381032,1.800262,2013.734,7055287,5.285483,2007.503
3558381033,1.933631,2007.503,6999507,5.15649,2005.397
3558381034,1.754395,2005.396,7036555,7.075313,2006.296
3558381035,1.853531,2006.296,7064291,7.211614,2012.851
3558381036,1.833935,2012.851,7045466,4.335977,2017.058
3558381037,1.950648,2017.058,7059116,3.625618,2003.895
3558381038,1.933163,2003.895,7032642,2.95704,2013.173
3558381039,1.852907,2013.173,7036135,3.856509,1993.251
3558381040,1.833591,2017.085,7051224,5.391748,2017.125
3558381041,1.84257,2017.085,7021283,6.273811,2010.88
3558381042,1.818657,2010.88,7027924,4.417187,2016.308
3558381043,1.843907,2016.308,7053894,6.075078,2001.87
3558381044,2.081534,1968.805,7067331,9.146138,1968.834
3558381045,2.026077,1968.805,7044876,5.378024,1984.313
3558381051,2.111388,2006.032,7073714,7.399528,2006.107
3558381052,1.934688,2006.032,7026829,5.206218,1992.691
3558381053,2.100215,1992.691,7119488,6.173749,2004.046
3558381054,1.955034,2004.046,7024786,7.576077,2017.147
3558381055,2.104798,1987.391,7084790,8.40004,1987.536
3558381056,1.873655,1987.391,7008058,10.03146,1998.826
3558381057,2.111357,1998.826,7076928,10.6429,2002.777
3558381058,1.963746,2002.777,7021624,6.426232,1986.328
3558381059,1.978668,1986.328,7105169,3.066139,1994.532
3558381060,2.093722,1994.532,7016071,12.43081,2005.929
3558381061,1.91457,2005.929,7048367,8.113643,1996.136
3558381062,1.92024,1996.136,7018519,8.15418,1998.856
3558381063,1.982845,1998.856,7018829,5.9181,1984.363
3558381064,1.976744,1984.363,7042514,5.126746,2000.327
3558381065,2.150031,2000.327,7055749,8.938444,1983.246
3558381066,1.997877,2009.164,7012459,11.75651,2009.058
3558381067,2.196164,2009.164,7103271,8.762979,1991.28
3558381068,2.237513,1991.28,7067208,7.715031,1992.759
3558381069,2.164937,1992.759,7046791,8.169975,1998.93
3558381070,2.206319,1977.968,7075683,6.216044,1978.037
3558381071,2.032754,2018.315,7055300,5.147791,2018.27
3558381072,2.009208,1992.094,7059769,5.30954,1992.1
3558381073,2.060391,1992.094,7015114,7.764634,1993.462
3558381074,2.067683,2020.816,7033787,3.501014,2020.865
3558381075,2.010038,2020.816,7079187,5.1052,2015.252
3558381076,1.97901,2015.252,7016652,8.722431,2016.436
3558381077,2.205775,2016.436,7079810,6.089628,2005.221
3558381078,2.028508,2005.221,7070739,4.358144,2000.245
3558381079,2.05591,2000.245,7050349,4.049864,2018.68
3558381080,2.011188,2018.68,7075062,4.992708,2002.958
3558381081,2.140377,2002.958,7105017,6.553709,1995.621
3558381082,2.000762,2019.319,7085016,4.063091,2019.269
3558381083,1.991449,1979.429,7023716,3.857567,1979.276
3558381084,1.975542,2025.004,7074095,0.2482113,2025.137
3558381085,1.968429,1972.204,7064233,2.475218,1972.172
3558381086,1.914149,1972.204,7030193,7.041037,1982.657
3558381087,2.012363,2036.827,7070445,3.184551,2036.934
3558381088,1.892425,1996.487,7030689,8.173525,1996.381
3558381089,2.0007,2020.362,7076804,3.072352,2020.483
3558381090,1.996303,1990.438,7030362,3.490219,1990.319
3558381091,1.942817,1990.438,7076153,8.079981,1993.1
3558381092,1.959265,1993.1,7057302,2.933571,2010.646
3558381093,1.900495,2010.646,7027529,2.002319,2001.692
3558381094,1.998908,2001.692,7072582,0.4646565,2003.734
3558381095,1.925004,2003.734,7055160,6.590093,2011.264
3558381096,2.18447,2011.264,7084006,6.13316,2001.516
3558381097,2.020885,2001.516,7002499,5.92012,2006.202
3558381098,1.984847,2006.202,7065645,4.672755,2023.358
3558381099,2.02702,1987.988,7065603,2.355427,1987.985
3558381100,2.021085,1987.988,7015453,3.019774,1989.2
3558381101,1.975566,1989.2,7016277,5.067466,2007.258
3558381102,1.959977,2007.258,7096984,5.898136,1998.568
3558381103,2.08085,1998.568,7028425,5.692841,2000.445
3558381104,1.943855,2000.445,7043028,8.33292,1990.553
3558381105,2.14901,2011.575,7075333,9.923736,2011.659
3558381106,1.95688,1966.995,7051988,4.095329,1966.932
3558381107,1.971277,2000.882,7028541,5.302473,2000.83
3558381108,2.052064,2000.882,7063867,7.708877,2014.259
3558381109,2.015249,2014.26,7035552,5.112228,2033.682
3558381110,1.953509,1991.637,7015585,3.747112,1991.584
3558381111,1.995301,1991.637,7075371,5.537128,1995.144
3558381112,2.064804,1995.144,7057010,3.682977,2012.859
3558381113,2.158817,2012.859,7124578,5.461935,2012.006
3558381114,1.983942,2012.006,7063775,2.987026,2004.307
3558381115,1.994873,2004.307,7040176,5.591293,2023.378
3558381116,2.028995,2023.378,7021330,3.78049,2013.893
3558381117,1.927564,2013.893,7079866,5.538688,2019.912
3558381118,1.96921,2019.912,7042063,6.542396,2015.516
3558381119,2.179254,2015.516,7072562,5.336659,2019.564
3558381120,2.035338,1993.943,7005073,9.175362,1993.774
3558381121,1.939212,1993.943,7095235,2.044237,2004.484
3558381122,2.154581,2004.484,7133270,10.35622,1990.597
3558381123,2.190337,2018.576,7085381,5.299493,2018.459
3558381124,2.14799,2018.576,7084070,7.095309,2006.523
3558381125,2.032251,2006.523,7086424,7.953095,2022.336
3558381126,2.033408,2022.336,7058868,7.732067,2014.294
3558381127,1.944233,2014.294,7078320,5.833558,2018.787
3558381128,2.07441,1984.302,7047514,5.297245,1984.223
3558381129,2.086754,1984.302,7058623,9.643096,1997.333
3558381130,2.207513,1997.333,7087524,8.321501,2006.951
3558381131,2.141673,2006.951,7088555,6.070776,2026.259
3558381132,2.127833,2004.93,7092511,9.205594,2004.937
3558381133,2.074868,2004.93,7027606,13.79022,2005.111
3558381134,2.186712,2005.111,7125923,5.949226,1999.158
3558381135,2.096754,2024.757,7104955,6.646492,2024.706
3558381136,2.211384,2024.757,7094221,8.067542,2031.977
3558381137,2.223771,1984.602,7095192,8.532812,1984.599
3558381138,2.087873,2019.184,7103786,5.835326,2019.214
3558381139,2.055767,2019.184,7037086,6.836708,2002.968
3558381140,2.227926,2025.261,7104117,10.53242,2025.432
3558381141,2.001805,1994.911,7026539,9.449813,1994.713
3558381142,2.190986,1996.753,7127811,8.337313,1997.007
3558381143,2.033539,1996.753,7048852,5.138814,1986.9
3558381144,2.035054,1986.9,7059434,5.917008,2005.86
3558381145,2.035009,2028.965,7047922,7.428928,2028.938
3558381146,2.263283,2007.924,7099195,10.02612,2008.048
3558381147,2.239115,2007.924,7066080,8.598501,2020.433
3558381148,2.141479,1995.734,7127265,5.597939,1995.884
3558381149,2.210831,1995.734,7087315,10.13122,1986.582
3558381150,2.108219,1986.582,7095841,9.836009,1990.215
3558381151,2.123335,2031.386,7085245,12.17393,2031.364
3558381152,1.933441,2031.386,7032262,7.286676,2030.552
3558381153,2.107054,1997.901,7123910,8.73461,1998.125
3558381154,2.114356,1997.901,7118424,10.49617,1990.312
3558381155,2.165818,2014.288,7102747,12.50456,2014.251
3558381156,2.149286,2014.288,7125877,9.764553,2002.853
3558381157,2.169329,2002.853,7096016,9.257481,2002.609
3558381158,2.04844,2002.609,7072482,4.26479,2005.647
3558381159,2.004663,2005.647,7071035,4.658729,1993.826
3558381160,2.014893,1965.451,7078572,10.37659,1965.466
3558381161,2.105227,1996.159,7086305,6.244568,1996.184
3558381162,1.996196,1996.159,7085454,7.311415,1998.007
3558381163,1.906426,1998.007,7058183,6.27825,1990.875
3558381164,1.877834,1990.875,7076149,10.08004,1990.685
3558381165,1.958375,1990.685,7052107,4.212943,1996.687
3558381171,1.921659,2031.535,7134856,4.031789,2031.747
3558381172,2.016372,2031.535,7081532,6.579746,2012.103
3558381173,2.018525,2012.103,7166478,9.086975,2006.88
3558381174,2.102777,2006.88,7119318,3.276208,2004.451
3558381175,1.895514,2004.451,7101479,1.810061,2016.398
3558381176,1.88262,2016.398,7107516,5.578444,2011.021
3558381177,1.940254,2011.021,7109728,1.493499,2013.738
3558381178,1.890578,1982.397,7154987,8.046722,1982.506
3558381179,1.940578,1982.397,7078392,3.829849,1983.148
3558381180,1.97529,1983.148,7083847,10.61532,1989.223
3558381181,2.140293,1989.223,7107390,5.525458,2004.721
3558381182,2.127679,2004.721,7134521,4.244421,1993.736
3558381183,2.023738,1993.736,7065065,5.2229,2002.2
3558381184,1.930034,1976.305,7098912,4.481656,1976.386
3558381185,2.07879,1976.305,7152708,6.823963,1987.394
3558381186,2.062506,1987.394,7086646,3.17,1977.399
3558381187,2.07422,1998.332,7154960,3.525486,1998.505
3558381188,2.054383,1998.332,7069698,4.886347,1992.621
3558381189,1.914488,1992.621,7095129,5.03552,1993.145
3558381190,2.085327,1993.145,7114275,5.123434,1985.959
3558381191,2.04222,2007.7,7151194,6.698831,2007.794
3558381192,2.090634,2007.7,7143881,7.610345,2020.132
3558381193,2.011595,1974.626,7192986,4.672403,1974.741
3558381194,1.999355,2016.578,7112038,7.770901,2016.384
3558381195,1.939042,2016.578,7106405,5.177458,2023.737
3558381196,1.981837,1998.954,7084372,1.569006,1998.898
3558381197,2.175716,1998.954,7145697,5.000526,1986.93
3558381198,2.234387,1986.93,7101891,8.165795,1983.241
3558381199,2.077639,1983.241,7138180,5.675257,1995.241
3558381200,2.037534,1995.241,7087901,7.16914,2003.827
3558381201,2.12851,2003.827,7115899,6.161402,2017.382
3558381202,2.250733,1957.958,7139723,7.489019,1958.01
3558381203,2.171642,1994.624,7059283,2.157566,1994.435
3558381204,2.155798,1994.624,7120861,1.608326,2008.86
3558381205,2.189101,2008.859,7121504,6.69946,2014.039
3558381206,2.192623,2035.305,7067249,-0.06156901,2035.17
3558381207,2.077902,1973.386,7060848,7.515822,1973.364
3558381208,2.080386,2014.939,7110226,4.482613,2015.071
3558381209,2.139957,2014.939,7142913,6.937037,1995.25
3558381210,2.057348,2024.872,7101849,7.410367,2024.771
3558381211,2.062804,2024.872,7129514,6.522526,2018.239
3558381212,2.115191,2018.239,7089862,4.083083,2024.396
3558381213,2.25562,1980.414,7136139,4.069357,1980.523
3558381214,2.03061,2006.894,7124627,4.802549,2006.873
3558381215,2.051623,2006.894,7117262,4.672516,1998.297
3558381216,2.111192,1998.297,7111458,5.340732,2011.052
3558381217,2.266862,2011.052,7106305,5.911775,2014.106
3558381218,2.157505,2014.106,7078833,2.598106,2010.988
3558381219,2.27958,2010.988,7157977,5.566929,1991.033
3558381220,2.10621,2012.699,7084179,4.377132,2012.517
3558381221,2.314129,1986.573,7117851,7.177615,1986.651
3558381222,2.281853,1986.573,7157918,6.035192,1981.922
3558381223,2.212034,2025.5,7105574,3.732209,2025.372
3558381224,2.292314,2025.5,7100298,5.287124,2018.958
3558381225,2.229043,2018.958,7085254,3.833669,2000.266
3558381226,2.094732,2033.255,7086283,1.651619,2033.26
3558381227,2.081636,2033.255,7048601,5.220428,2016.144
3558381228,2.042067,1988.378,7088161,7.149467,1988.472
3558381229,2.117999,2013.415,7089021,4.82522,2013.424
3558381230,1.960628,1979.268,7116524,2.913539,1979.33
3558381231,1.941885,2005.455,7137055,3.242653,2005.509
3558381232,2.017772,2005.455,7095059,3.178134,1987.348
3558381233,2.007265,1987.348,7128812,1.151179,2000.296
3558381234,1.992108,2000.296,7050074,7.640827,1997.405
3558381235,1.960659,1997.405,7091641,4.243865,2012.661
3558381236,1.922416,2012.661,7072637,3.040573,1997.223
3558381237,1.930656,1997.223,7098488,4.974312,1995.581
3558381238,1.924426,1958.985,7110525,4.166554,1959.011
3558381239,1.920691,1983.668,7069896,2.570977,1983.574
3558381240,2.026579,2006.898,7078243,3.45753,2006.919
3558381241,2.101363,2006.898,7121970,4.562089,2013.966
3558381242,2.037571,1983.277,7130940,4.221627,1983.296
3558381243,1.949719,2026.502,7107824,5.283219,2026.451
3558381244,2.012457,1991.487,7104567,1.834669,1991.473
3558381245,2.047288,1991.487,7095527,2.993112,1989.041
3558381246,2.197404,1989.041,7112521,8.031486,1977.093
3558381247,1.961921,2012.902,7028859,3.499994,2012.696
3558381248,2.134975,1985.257,7074921,4.654881,1985.364
3558381249,1.935658,1985.257,7110280,2.878074,1988.347
3558381250,1.980601,1988.347,7156826,-0.5258579,1999.116
3558381251,1.985413,1960.669,7125336,1.062394,1960.589
3558381252,1.973821,2002.153,7154963,3.257574,2002.233
3558381253,2.083666,2002.153,7091613,2.615553,1990.576
3558381254,2.123202,1990.576,7099689,4.452812,1975.634
3558381255,2.139663,1975.634,7117453,4.029865,1993.48
3558381256,2.147175,1993.48,7121827,3.572137,2012.814
3558381257,2.163804,2012.813,7065823,6.434795,2010.309
3558381258,2.171538,2010.309,7114040,2.193417,1996.721
3558381259,2.140141,1996.721,7083019,3.355188,2007.091
3558381260,2.237619,2007.091,7166375,3.474784,1990.142
3558381261,2.102958,2014.082,7069127,6.74842,2013.841
3558381262,2.068215,1992.976,7089668,1.970539,1993.023
3558381263,2.060879,1992.976,7086482,3.65528,2009.747
3558381264,2.095408,2030.791,7073271,7.149709,2030.759
3558381265,2.106982,2030.791,7138126,2.281706,2025.952
3558381266,2.109698,1998.465,7088289,1.259664,1998.339
3558381267,2.016315,1998.465,7062129,4.60918,2010.478
3558381268,2.063637,1977.379,7124155,4.037841,1977.528
3558381269,1.970287,2038.229,7096033,2.790123,2038.165
3558381270,2.002598,2038.229,7114059,-0.9143985,2026.039
3558381271,1.978752,1994.669,7124701,-1.857239,1994.692
3558381272,2.04516,1994.669,7126154,2.485874,1995.474
3558381273,2.014846,1995.474,7145291,1.273951,1995.895
3558381274,1.942169,1995.895,7132283,0.6420724,1987.415
3558381275,1.943823,2008.418,7044641,2.80813,2008.201
3558381276,1.851053,2008.418,7067914,4.977236,2000.488
3558381277,1.95201,2000.488,7102979,3.883806,2007.193
3558381278,1.944764,2007.193,7095905,4.349622,1994.658
3558381279,1.883435,1994.658,7068284,2.358538,1993.47
3558381280,1.913248,1971.081,7118518,0.07502809,1971.202
3558381281,1.888247,1999.391,7084967,1.060164,1999.312
3558381282,1.835354,1999.391,7092093,2.400889,2013.566
3558381283,1.876964,1992.101,7110172,2.264,1992.144
3558381284,1.990523,1992.101,7119420,8.085749,2010.413
3558381285,1.986195,1979.27,7123161,4.255284,1979.276
3558381291,1.841182,2002.293,7073135,7.829937,2002.174
3558381292,1.927406,2002.293,7088057,9.180511,1991.314
3558381293,1.960646,1991.314,7048589,4.811782,1988.894
3558381294,2.002778,1988.894,7096145,7.443349,1978.621
3558381295,1.811413,2002.961,7096212,3.525159,2002.963
3558381296,1.91896,2002.961,7147920,4.244222,1986.824
3558381297,1.884223,2007.327,7046415,7.734288,2007.074
3558381298,2.038873,2008.688,7155277,9.212025,2008.958
3558381299,1.954968,2008.688,7127134,5.72756,2008.607
3558381300,1.973114,2008.607,7136882,7.883833,1990.369
3558381301,1.965837,1990.37,7194961,6.758858,1991.795
3558381302,1.95834,1991.795,7112273,3.349437,1990.191
3558381303,2.070536,1990.191,7169500,3.828421,2001.18
3558381304,2.068464,2001.18,7197505,0.7984243,1990.868
3558381305,2.102056,1990.868,7181412,5.258208,1972.555
3558381306,1.915584,1985.516,7045180,4.131374,1985.18
3558381307,1.987606,1985.516,7124786,6.347637,1982.8
3558381308,1.940735,1982.8,7124900,5.147354,1996.889
3558381309,1.941689,1996.889,7101111,7.004733,2005.291
3558381310,2.131755,1969.229,7188199,7.758616,1969.438
3558381311,2.018604,2010.709,7156504,3.306284,2010.638
3558381312,2.097671,1965.59,7167589,2.704791,1965.607
3558381313,1.850047,1965.59,7102715,-1.960368,1975.749
3558381314,1.878992,1975.749,7122497,1.391428,1963.865
3558381315,1.833564,1988.236,7155396,-0.4435511,1988.319
3558381316,2.026636,1988.236,7177184,2.977404,1977.675
3558381317,1.87034,1977.675,7155322,1.440941,1992.161
3558381318,1.866423,1992.161,7083337,1.968094,1991.899
3558381319,1.875708,1991.899,7145574,2.227994,1992.303
3558381320,1.922077,1992.303,7136340,0.3361737,2004.431
3558381321,1.989276,1981.667,7137766,0.6181406,1981.669
3558381322,1.915374,1981.667,7109031,4.58386,1977.865
3558381323,1.897344,1977.865,7134969,6.08143,1982.055
3558381324,1.87684,1982.055,7133214,6.274613,1974.611
3558381325,1.930221,1995.191,7127859,5.047165,1995.18
3558381326,1.853443,1995.191,7136473,1.545102,1993.335
3558381327,1.817306,1993.335,7128744,3.258273,1980.836
3558381328,1.818565,1980.836,7163424,3.520606,2000.447
3558381329,1.918163,2000.447,7108518,3.691951,2006.475
3558381330,1.962817,2006.475,7138200,1.567487,1992.969
3558381331,2.019542,1972.281,7111967,4.438332,1972.215
3558381332,2.132242,1993.24,7137143,4.613215,1993.306
3558381333,1.93272,1970.958,7125572,4.486399,1970.928
3558381334,1.919567,1970.958,7167743,4.34679,1962.19
3558381335,2.070593,1998.104,7207664,1.325437,1998.208
3558381336,1.915727,1998.104,7129528,6.38659,1990.332
3558381337,1.938958,1990.332,7166835,5.584337,1995.694
3558381338,1.867051,1995.694,7180055,3.26687,1989.725
3558381339,1.868309,1989.725,7092316,3.653642,1987.471
3558381340,1.858897,1987.471,7153277,3.454614,1986.39
3558381341,1.841698,1986.39,7123555,4.253484,1989.412
3558381342,1.878112,1989.412,7129561,4.409494,1987.058
3558381343,1.822423,1987.058,7122279,4.654681,1994.37
3558381344,2.047997,1994.37,7164808,6.775283,1988.525
3558381345,1.841591,1988.525,7109773,0.4412674,1992.654
3558381346,1.842046,1992.654,7108122,4.125792,1987.304
3558381347,1.896519,2013.116,7142821,5.735389,2013.206
3558381348,2.039005,1984.74,7141262,4.867979,1984.73
3558381349,1.896031,1984.74,7125735,8.92777,1979.888
