TheTime,C2H6,CH4,H2O,CH3OH,CH4_A
3558746103,6.312942,2135.927,7267939,8.328255,2125.639
3558746104,6.140848,2125.639,7276335,9.365178,2133.545
3558746105,6.054552,2133.545,7246483,9.430463,2122.794
3558746106,6.01458,2095.368,7282321,5.894218,2095.458
3558746107,5.857937,2095.368,7223296,8.466675,2097.419
3558746108,5.691625,2097.419,7246078,10.329,2098.099
3558746109,5.709192,2098.099,7292440,7.990258,2098.006
3558746110,5.69875,2098.006,7240330,10.41673,2113.062
3558746111,5.674062,2090.943,7213684,10.19517,2090.871
3558746112,5.701284,2090.943,7240001,5.580098,2093.914
3558746113,5.643167,2093.914,7282165,9.818693,2080.405
3558746114,5.618365,2101.932,7203095,12.3595,2101.727
3558746115,5.52587,2101.932,7230072,10.33113,2105.232
3558746116,5.557475,2127.754,7287534,11.31115,2127.91
3558746117,5.489679,2102.616,7285448,13.88716,2102.605
3558746118,5.487916,2102.616,7236713,12.86587,2108.823
3558746119,5.396274,2080.146,7246425,9.315443,2080.168
3558746120,5.530819,2080.146,7285876,6.980959,2100.719
3558746121,5.430288,2100.719,7313547,6.973896,2111.599
3558746122,5.479369,2111.599,7296555,8.905536,2094.532
3558746123,5.486862,2094.532,7223612,11.74678,2098.5
3558746124,5.61581,2062.292,7245289,9.732517,2062.343
3558746125,5.637642,2115.507,7292583,10.27673,2115.643
3558746126,5.695259,2115.507,7246725,7.83538,2102.098
3558746127,5.691607,2102.098,7276910,9.619341,2108.858
3558746128,5.676386,2087.672,7284171,3.535284,2087.688
3558746129,5.760118,2087.672,7297717,13.11235,2076.131
3558746130,5.587366,2100.134,7260115,8.758392,2100.038
3558746131,5.680574,2100.134,7225680,7.904573,2107.273
3558746132,5.644748,2107.273,7261484,8.501407,2088.431
3558746133,5.76494,2088.431,7254110,12.46176,2077.199
3558746134,5.755219,2077.199,7270633,7.083302,2086.524
3558746135,5.837667,2119.995,7277473,9.475653,2120.017
3558746136,5.821603,2074.417,7258883,6.615076,2074.359
3558746137,5.857074,2114.061,7232121,10.96968,2114.001
3558746138,5.803968,2114.061,7302065,10.37099,2109.42
3558746139,5.813741,2109.42,7208369,8.947935,2104.849
3558746140,5.850403,2078.725,7245696,6.690551,2078.819
3558746141,5.855536,2078.725,7252533,4.578056,2093.255
3558746142,5.761591,2093.255,7320921,7.044913,2095.85
3558746143,5.83078,2095.85,7260017,12.18018,2111.001
3558746144,5.706791,2073.038,7263757,8.423505,2073.043
3558746145,5.555217,2106.936,7294054,7.89724,2107.024
3558746146,5.555725,2106.936,7309680,5.776321,2127.787
3558746147,5.437496,2074.334,7319392,6.232529,2074.352
3558746148,5.482081,2120.253,7270732,7.496492,2120.137
3558746149,5.595841,2072.053,7283439,7.841701,2072.075
3558746150,5.774166,2098.483,7294909,6.898132,2098.522
3558746151,5.903874,2098.483,7322777,11.60263,2093.257
3558746152,5.894841,2049.407,7304305,5.86351,2049.354
3558746153,5.937002,2125.818,7315524,9.200095,2125.863
3558746154,6.11595,2125.818,7250182,7.441054,2130.459
3558746155,6.246827,2091.616,7280825,6.772188,2091.692
3558746156,6.322789,2091.616,7283345,7.110354,2080.721
3558746157,6.263163,2102.945,7314058,7.058462,2103.028
3558746158,6.25132,2102.945,7305901,7.896687,2111.685
3558746159,6.198983,2082.205,7268989,9.241719,2082.105
3558746160,6.216631,2108.988,7303633,8.805252,2109.086
3558746161,6.091553,2108.988,7264967,7.783143,2116.175
3558746162,6.277985,2116.175,7310713,9.545372,2096.487
3558746163,6.676452,2141.716,7280076,8.891269,2141.639
3558746164,7.089049,2098.438,7329317,8.433076,2098.557
3558746165,6.926742,2098.438,7344812,6.964452,2092.888
3558746166,6.487721,2122.223,7297829,11.1726,2122.102
3558746167,6.180264,2122.223,7316976,7.0081,2126.118
3558746168,5.924593,2090.379,7348483,10.06896,2090.457
3558746169,5.861119,2066.794,7326912,8.531001,2066.739
3558746170,5.844905,2066.794,7315288,11.5627,2065.259
3558746171,5.952224,2099.709,7293190,7.98038,2099.655
3558746172,6.01635,2099.709,7314351,8.590741,2096.16
3558746173,6.027214,2071.798,7285602,6.852781,2071.721
3558746174,6.307035,2106.944,7327478,5.195015,2107.061
3558746175,6.475569,2106.944,7304835,8.492505,2109.092
3558746176,6.642279,2109.092,7340339,9.579829,2117.756
3558746177,6.812334,2117.756,7347478,8.758927,2113.013
3558746178,6.654965,2113.012,7331496,9.789536,2105.926
3558746179,6.443113,2105.926,7362831,9.087328,2101.434
3558746180,6.095836,2101.434,7316630,10.1091,2105.755
3558746181,5.951047,2105.755,7326787,13.29903,2098.695
3558746182,5.793619,2098.695,7301827,6.074296,2081.591
3558746183,5.692424,2081.591,7323232,7.990337,2069.261
3558746184,5.790268,2098.367,7277350,10.65228,2098.251
3558746185,5.71726,2098.367,7288796,13.62795,2081.566
3558746186,5.730195,2081.566,7336099,5.23384,2100.421
3558746187,5.95304,2100.421,7379846,11.02346,2103.514
3558746188,5.928453,2102.761,7272465,9.090308,2102.479
3558746189,5.882533,2102.761,7320366,9.301507,2084.643
3558746190,5.930506,2084.643,7306011,7.049459,2083
3558746191,5.849576,2083,7298848,8.784249,2073.309
3558746192,5.914559,2073.309,7329910,10.11857,2092.113
3558746193,6.176847,2092.113,7312610,8.533727,2104.287
3558746194,6.700597,2104.287,7298867,8.852555,2093.692
3558746195,7.222856,2093.692,7306714,6.931928,2110.751
3558746196,7.576361,2110.751,7269604,13.72549,2126.486
3558746197,7.666488,2126.486,7342531,9.179647,2137.684
3558746198,7.681167,2105.396,7333658,7.527615,2105.369
3558746199,7.437796,2105.396,7347425,8.692327,2125.536
3558746200,7.226756,2101.135,7323210,10.21024,2101.068
3558746201,7.092295,2101.135,7328423,11.35177,2110.096
3558746202,7.205713,2110.096,7295118,8.706754,2118.766
3558746203,7.754666,2118.766,7290242,7.536507,2135.124
3558746204,8.155425,2135.124,7291191,9.322564,2127.624
3558746205,8.40754,2127.625,7328885,7.576935,2130.341
3558746211,7.442505,2130.341,7367186,12.10912,2126.122
3558746212,7.513855,2126.122,7335008,9.911873,2136.17
3558746213,7.659636,2136.17,7281151,10.1405,2138.086
3558746214,7.781436,2101.651,7316349,8.476043,2101.738
3558746215,7.958,2141.945,7335681,9.924777,2142.007
3558746216,7.878001,2117.973,7285394,10.61867,2117.832
3558746217,7.906795,2103.56,7386647,10.81838,2103.826
3558746218,7.944627,2103.56,7302017,10.68648,2100.412
3558746219,7.885537,2133.123,7313094,11.75693,2133.156
3558746220,7.997694,2133.123,7360944,8.532674,2126.378
3558746221,7.999789,2099.296,7288757,10.13254,2099.104
3558746222,7.731111,2124.206,7352694,10.03513,2124.382
3558746223,7.463007,2124.206,7301614,12.30393,2120.504
3558746224,7.225006,2095.979,7354649,10.76426,2096.115
3558746225,7.187292,2136.412,7300528,10.70119,2136.276
3558746226,6.961389,2092.925,7348160,9.192965,2093.039
3558746227,6.877356,2092.925,7340582,7.662671,2103.623
3558746228,6.668012,2103.623,7337159,10.19269,2111.864
3558746229,6.397986,2111.864,7374766,7.15638,2105.401
3558746230,5.961626,2105.401,7313350,12.11351,2087.367
3558746231,5.638781,2087.367,7341825,12.78792,2101.853
3558746232,5.433204,2101.853,7323232,9.655281,2086.301
3558746233,5.487033,2086.301,7371876,8.344615,2077.503
3558746234,5.433788,2077.503,7316312,10.30984,2082.566
3558746235,5.517561,2082.565,7344560,11.19848,2083.063
3558746236,5.614136,2083.063,7360522,6.845541,2079.434
3558746237,5.809965,2100.705,7383319,8.522002,2100.767
3558746238,6.097919,2100.705,7412899,8.659513,2097.922
3558746239,6.171862,2097.922,7344541,9.287956,2111.147
3558746240,6.062018,2087.39,7410872,7.348214,2087.56
3558746241,5.952076,2087.39,7368355,13.16265,2084.198
3558746242,5.692101,2123.084,7365656,6.867785,2123.081
3558746243,5.691575,2079.895,7372729,9.487177,2079.904
3558746244,5.730697,2079.895,7389820,11.09037,2097.747
3558746245,5.714693,2097.748,7353947,9.561162,2096.324
3558746246,5.700265,2096.324,7313152,9.624516,2083.639
3558746247,5.644943,2122.504,7352878,12.75391,2122.614
3558746248,5.734628,2122.504,7382744,9.024771,2120.304
3558746249,5.78402,2043.298,7359954,5.442132,2043.231
3558746250,5.869358,2089.737,7357743,9.653881,2089.747
3558746251,6.026228,2089.737,7358696,8.690323,2086.604
3558746252,6.121973,2086.604,7356476,8.940701,2098.807
3558746253,6.161757,2098.807,7380344,7.735785,2090.775
3558746254,6.283415,2090.775,7365338,12.05341,2110.929
3558746255,6.223868,2110.929,7356795,9.664384,2097.217
3558746256,6.223078,2097.217,7346505,7.470608,2113.56
3558746257,6.189498,2113.56,7387586,9.435155,2093.133
3558746258,6.151762,2093.133,7419239,11.14275,2106.605
3558746259,6.12305,2074.075,7352123,8.411609,2073.897
3558746260,5.98731,2098.482,7336467,9.511908,2098.448
3558746261,5.809669,2098.482,7330767,6.782827,2114.151
3558746262,5.662867,2114.151,7425612,7.510227,2102.522
3558746263,5.510687,2102.521,7350542,10.40842,2100.216
3558746264,5.446896,2100.217,7363534,12.97119,2108.072
3558746265,5.388919,2108.072,7320689,13.03742,2122.517
3558746266,5.502354,2059.817,7324446,10.58044,2059.819
3558746267,5.530837,2093.586,7378209,10.11182,2093.738
3558746268,5.596732,2093.586,7336866,10.26908,2105.817
3558746269,5.605591,2122.292,7444253,9.034882,2122.579
3558746270,5.592289,2122.292,7391190,7.495705,2126.041
3558746271,5.466375,2097.303,7407046,12.83577,2097.341
3558746272,5.456992,2097.303,7341961,7.006953,2116.033
3558746273,5.455206,2116.033,7376924,10.05955,2130.582
3558746274,5.528862,2090.975,7345363,10.9235,2090.888
3558746275,5.482815,2090.975,7398008,8.410087,2080.149
3558746276,5.540148,2080.149,7353910,9.707124,2090.602
3558746277,5.519643,2112.201,7377855,10.77311,2112.267
3558746278,5.32717,2080.217,7359492,10.08704,2080.163
3558746279,5.240739,2080.217,7341057,10.22682,2075.861
3558746280,5.239313,2075.861,7357728,9.929762,2079.285
3558746281,5.143377,2079.285,7357398,7.51071,2064.588
3558746282,5.062319,2064.588,7330268,12.00751,2080.917
3558746283,5.039191,2080.917,7364988,8.522288,2081.121
3558746284,5.221293,2081.121,7394670,9.911289,2094.628
3558746285,5.30571,2060.367,7344204,9.655608,2060.234
3558746286,5.446324,2060.367,7352483,8.654804,2069.433
3558746287,5.347665,2069.433,7382605,11.61543,2088.016
3558746288,5.396176,2088.016,7361469,9.547851,2087.907
3558746289,5.44974,2087.907,7362918,10.06428,2103.038
3558746290,5.84814,2066.274,7399077,8.22945,2066.363
3558746291,6.25748,2092.13,7375304,11.56662,2092.076
3558746292,6.298584,2092.13,7386217,10.60267,2102.046
3558746293,6.384774,2102.046,7361084,9.534604,2110.278
3558746294,6.379931,2110.278,7408240,9.355255,2105.809
3558746295,6.604595,2105.81,7385851,6.703542,2111.757
3558746296,6.643721,2111.757,7397185,10.49182,2122.15
3558746297,6.726079,2088.332,7353524,8.538898,2088.214
3558746298,6.654027,2088.332,7338020,6.962919,2094.329
3558746299,6.572504,2094.329,7423530,6.857596,2097.915
3558746300,6.224556,2097.915,7409206,9.66276,2091.879
3558746301,6.210166,2091.879,7313973,11.03518,2085.603
3558746302,6.07319,2087.109,7425693,11.53388,2087.4
3558746303,5.94477,2113.283,7346560,11.01253,2113.078
3558746304,5.782966,2113.283,7376900,8.117215,2096.008
3558746305,5.800232,2096.009,7416120,9.748854,2093.188
3558746306,5.768345,2093.188,7408159,8.956913,2101.528
3558746307,5.787981,2101.528,7395672,9.341026,2083.285
3558746308,5.800751,2083.285,7378125,9.222692,2081.775
3558746309,5.81523,2106.274,7408168,6.78421,2106.356
3558746310,5.813705,2106.274,7403993,7.92442,2097.11
3558746311,5.484278,2097.11,7358458,13.04771,2092.754
3558746312,5.391571,2092.754,7388180,7.207067,2112.929
3558746313,5.318147,2077.26,7377608,9.493156,2077.229
3558746314,5.252617,2115.263,7417379,8.310443,2115.377
3558746315,5.236281,2086.511,7332699,10.3215,2086.283
3558746316,5.289194,2086.511,7367336,14.46391,2094.543
3558746317,5.229882,2094.543,7364148,12.53006,2095.771
3558746318,5.272266,2095.771,7371078,10.9588,2083.787
3558746319,5.365215,2083.787,7418328,5.327692,2089.997
3558746320,5.370004,2089.997,7375485,8.869728,2095.777
3558746321,5.426565,2095.777,7387972,10.55981,2099.365
3558746322,5.42044,2099.365,7407936,8.795,2096.798
3558746323,5.365694,2096.798,7353370,9.962261,2099.43
3558746324,5.324733,2099.43,7406071,10.29032,2093.882
3558746325,5.262167,2059.747,7377818,8.611421,2059.671
3558746332,5.517645,2081.351,7360773,14.59196,2081.313
3558746333,5.496614,2081.351,7269741,12.17921,2075.295
3558746334,5.303365,2075.432,7389266,13.59027,2075.742
3558746335,5.311767,2075.432,7401734,10.34252,2072.41
3558746336,5.522484,2072.41,7386922,11.28312,2060.976
3558746337,5.612281,2060.976,7388917,9.989953,2076.106
3558746338,5.635218,2076.106,7379435,10.50268,2083.562
3558746339,5.52338,2083.562,7411667,9.03937,2088.452
3558746340,5.600717,2088.452,7402001,10.38843,2075.239
3558746341,5.546641,2075.239,7369361,9.327566,2065.633
3558746342,5.577886,2092.235,7390673,11.96301,2092.294
3558746343,5.651186,2092.235,7398386,11.4716,2076.967
3558746344,5.752634,2076.967,7440817,11.54024,2060.269
3558746345,5.605045,2095.342,7390970,13.40491,2095.215
3558746346,5.461632,2095.342,7381209,10.34547,2076.698
3558746347,5.396267,2076.698,7365909,13.09682,2081.874
3558746348,5.56679,2103.042,7370939,13.88971,2103.058
3558746349,5.684772,2103.042,7381091,14.15623,2087.529
3558746350,5.650193,2087.529,7366934,10.74111,2073.131
3558746351,5.609709,2073.131,7428361,9.903318,2089.81
3558746352,5.764402,2089.81,7395983,13.16505,2085.73
3558746353,5.641374,2085.73,7389930,10.53549,2084.979
3558746354,5.533282,2084.979,7372271,8.759584,2097.425
3558746355,5.535145,2053.741,7398151,11.62842,2053.803
3558746356,5.549425,2101.817,7425374,12.60812,2101.899
3558746357,5.430088,2101.817,7418101,11.01738,2109.924
3558746358,5.430054,2086.787,7384447,10.77089,2086.697
3558746359,5.465611,2086.787,7382682,12.32934,2103.406
3558746360,5.530263,2046.781,7383810,11.65276,2046.778
3558746361,5.515051,2089.031,7409736,12.20186,2089.11
3558746362,5.470488,2066.053,7386283,12.59615,2065.985
3558746363,5.409545,2066.053,7409712,12.00271,2085.118
3558746364,5.464205,2085.118,7363998,11.19135,2072.624
3558746365,5.376398,2072.624,7355673,10.52856,2067.821
3558746366,5.374441,2097.847,7396814,11.53428,2097.958
3558746367,5.267244,2097.847,7407023,12.02897,2095.631
3558746368,5.292615,2095.631,7451435,9.316437,2103.802
3558746369,5.326735,2082.457,7405818,11.43439,2082.336
3558746370,5.390612,2082.457,7414650,10.03345,2089.729
3558746371,5.415928,2089.729,7405701,10.37996,2073.285
3558746372,5.466947,2073.285,7470443,9.441203,2081.205
3558746373,5.392327,2081.205,7454722,8.570877,2074.901
3558746374,5.38364,2074.901,7438250,11.32954,2089.964
3558746375,5.362965,2089.964,7415750,8.893019,2089.607
3558746376,5.478262,2089.607,7384991,9.621012,2074.145
3558746377,5.40453,2074.146,7414816,9.174611,2072.314
3558746378,5.348837,2072.314,7344383,10.45604,2086.794
3558746379,5.440539,2086.794,7428592,11.41423,2083.164
3558746380,5.155827,2083.164,7400457,9.023066,2072.677
3558746381,5.160926,2044.972,7412565,8.114557,2045
3558746382,5.174728,2071.788,7342076,11.637,2071.612
3558746383,5.154311,2071.788,7384599,10.28748,2079.123
3558746384,5.266548,2079.123,7360988,8.937003,2069.379
3558746385,5.213543,2093.358,7406938,7.298841,2093.481
3558746386,5.280057,2093.358,7456909,7.822915,2102.943
3558746387,5.284114,2067,7401951,10.88176,2066.853
3558746388,5.22684,2067,7431538,11.46481,2069.144
3558746389,5.295994,2069.144,7383978,12.65244,2083.454
3558746390,5.215229,2083.454,7437465,13.26603,2086.894
3558746391,5.11604,2060.499,7420998,11.16719,2060.453
3558746392,5.153437,2085.803,7412703,12.2279,2085.787
3558746393,5.249123,2085.803,7410579,12.28178,2072.843
3558746394,5.14638,2072.843,7393608,9.276653,2062.398
3558746395,5.165777,2062.398,7420281,11.73661,2054.408
3558746396,5.186876,2054.408,7381897,11.10363,2047.74
3558746397,5.077395,2098.254,7397163,12.20858,2098.301
3558746398,5.155784,2075.205,7415564,12.12941,2075.244
3558746399,5.090688,2075.205,7420096,13.42204,2068.252
3558746400,5.121261,2068.252,7447365,11.02183,2049.889
3558746401,5.150607,2049.889,7433427,10.66344,2059.067
3558746402,5.028077,2059.067,7421305,11.38111,2065.987
3558746403,5.062408,2065.987,7408363,10.65354,2069.075
3558746404,5.185726,2109.385,7406241,11.12303,2109.384
3558746405,5.18278,2081.764,7372113,10.97468,2081.668
3558746406,5.205747,2081.764,7394255,13.17025,2070.028
3558746407,5.281463,2070.028,7432439,12.37878,2083.793
3558746408,5.296953,2061.345,7390023,13.10625,2061.233
3558746409,5.373382,2090.095,7416759,9.739514,2090.171
3558746410,5.148435,2090.095,7422454,7.477936,2074.585
3558746411,5.186536,2074.585,7431102,12.36601,2058.862
3558746412,5.196165,2094.997,7474112,11.70079,2095.114
3558746413,5.19284,2072.545,7453330,12.38848,2072.484
3558746414,5.184531,2072.545,7410452,13.19303,2078.719
3558746415,5.133171,2078.719,7429755,11.87315,2067.404
3558746416,5.209647,2092.779,7407110,12.57608,2092.723
3558746417,5.183879,2092.779,7430566,10.05351,2095.937
3558746418,5.175848,2095.937,7413203,10.82339,2081.791
3558746419,5.182456,2081.791,7469777,10.92921,2080.111
3558746420,5.106823,2080.111,7443650,10.9796,2071.388
3558746421,5.138446,2071.388,7439400,9.607581,2056.958
3558746422,5.02338,2089.769,7445199,9.562325,2089.788
3558746423,5.158466,2061.292,7396331,10.75711,2061.159
3558746424,5.19318,2061.292,7430124,12.1495,2081.635
3558746425,5.080145,2081.635,7388923,13.37047,2085.421
3558746426,5.132007,2064.947,7513434,9.630801,2065.266
3558746427,5.193307,2064.947,7471657,11.05863,2053.847
3558746428,5.132447,2053.847,7423109,11.9297,2070.89
3558746429,5.235944,2034.907,7404478,11.31849,2034.856
3558746430,5.096316,2034.907,7437853,14.97332,2028.169
3558746431,5.179254,2078.269,7398586,11.15772,2078.173
3558746432,5.125573,2078.269,7406058,13.09337,2062.529
3558746433,5.142412,2062.529,7412371,10.73319,2060.214
3558746434,5.013994,2060.214,7421455,14.18185,2065.193
3558746435,5.184943,2065.193,7391688,10.76829,2062.932
3558746436,5.052631,2062.932,7412869,14.09788,2060.964
3558746437,5.119822,2060.964,7435763,12.65481,2073.33
3558746438,5.055618,2073.33,7401521,14.80177,2062.511
3558746439,5.293484,2066.5,7502430,9.025255,2066.762
3558746440,5.252539,2066.5,7406480,9.825776,2054.687
3558746441,5.498438,2054.688,7412198,10.67319,2064.927
3558746442,5.505516,2064.927,7395994,13.33205,2071.27
3558746443,5.434295,2032.768,7453863,9.669377,2032.91
3558746444,5.423014,2057.435,7473468,13.30281,2057.493
3558746445,5.346573,2057.435,7415407,12.19395,2068.291
3558746451,5.417793,2090.15,7532813,4.868811,2090.459
3558746452,5.561788,2090.15,7519320,10.06873,2073.755
3558746453,5.681034,2097.172,7493221,7.660269,2097.106
3558746454,5.746621,2097.172,7437587,8.73468,2099.785
3558746455,5.647295,2078.649,7469676,10.08787,2078.73
3558746456,5.351633,2078.649,7462019,5.798144,2078.137
3558746457,5.153206,2078.137,7510525,8.185267,2062.623
3558746458,5.013015,2090.678,7449688,8.145819,2090.523
3558746459,4.971386,2061.23,7488175,6.674503,2061.322
3558746460,5.095165,2085.096,7479089,8.908399,2085.079
3558746461,5.323624,2085.096,7497797,10.16389,2069.819
3558746462,5.561323,2069.819,7502319,5.123957,2086.083
3558746463,5.857043,2086.083,7457656,5.340583,2069.545
3558746464,6.052353,2069.545,7498250,8.068033,2082.26
3558746465,6.189833,2082.26,7477301,8.752221,2076.689
3558746466,6.360755,2076.689,7534117,7.002796,2080.414
3558746467,6.307307,2114.983,7515940,6.24243,2114.939
3558746468,6.415561,2114.983,7493422,7.052689,2102.288
3558746469,6.401625,2102.288,7520492,7.454464,2100.335
3558746470,6.610805,2121.75,7514538,8.662957,2121.736
3558746471,6.74389,2121.75,7512341,8.910927,2115.4
3558746472,6.83109,2115.4,7504881,7.5662,2107.789
3558746473,7.071755,2107.789,7509366,6.56445,2104.496
3558746474,7.358629,2133.533,7504435,6.492747,2133.524
3558746475,7.338325,2088.926,7558672,6.135955,2089.058
3558746476,7.210763,2111.574,7510482,6.982688,2111.455
3558746477,7.213077,2111.574,7510569,7.600695,2113.504
3558746478,7.111411,2113.504,7528488,6.705814,2128.42
3558746479,6.960346,2128.42,7513888,5.552777,2114.817
3558746480,6.716191,2114.817,7481859,12.03838,2116.735
3558746481,6.352236,2116.735,7560663,5.510449,2099.787
3558746482,6.400003,2099.787,7497795,8.591519,2104.363
3558746483,6.651141,2104.363,7502911,5.846379,2111.934
3558746484,6.950953,2111.934,7531598,6.939829,2091.013
3558746485,6.748401,2127.33,7534721,6.238991,2127.343
3558746486,6.727121,2093.448,7586506,6.579957,2093.575
3558746487,6.751268,2133.767,7487679,7.452299,2133.513
3558746488,6.486606,2098.78,7554302,7.831248,2098.945
3558746489,6.519535,2098.78,7530984,7.097568,2114.65
3558746490,6.549879,2114.65,7517236,8.07361,2094.377
3558746491,6.812016,2094.377,7498132,7.093047,2101.722
3558746492,6.773312,2101.722,7556810,7.74701,2113.371
3558746493,6.864346,2113.371,7533934,6.910137,2101.593
3558746494,6.937777,2101.593,7505035,6.460625,2113.492
3558746495,7.067957,2113.492,7574186,6.972594,2105.551
3558746496,7.142266,2105.552,7512638,6.202589,2097.803
3558746497,7.173629,2097.803,7538434,4.598914,2097.447
3558746498,7.220763,2097.447,7500258,6.932515,2089.195
3558746499,6.919486,2111.639,7546992,8.265678,2111.764
3558746500,6.397291,2111.639,7516527,8.779057,2100.422
3558746501,5.622978,2100.422,7549838,5.869485,2087.709
3558746502,4.907513,2087.709,7534182,7.673239,2082.704
3558746503,4.765955,2082.704,7575971,7.966049,2083.527
3558746504,4.866995,2083.527,7564319,4.962149,2066.987
3558746505,5.259204,2066.987,7578093,7.884626,2079.589
3558746506,5.25144,2079.589,7509210,7.756113,2088.111
3558746507,4.989602,2088.111,7597549,3.223223,2068.56
3558746508,4.703598,2068.56,7515191,9.35139,2071.39
3558746509,4.683066,2071.39,7478477,8.704452,2091.313
3558746510,4.74647,2091.313,7530719,8.398549,2071.914
3558746511,4.857141,2101.358,7533974,10.7845,2101.37
3558746512,5.169508,2078.463,7555954,5.617709,2078.514
3558746513,5.549698,2078.463,7579631,7.00081,2077.873
3558746514,6.103261,2077.873,7582597,5.968022,2088.608
3558746515,6.751653,2132.081,7541482,5.903065,2131.977
3558746516,7.310214,2107.443,7552475,8.754614,2107.464
3558746517,7.548513,2145.464,7530064,6.252292,2145.412
3558746518,7.698474,2145.464,7500721,8.054718,2127.645
3558746519,7.9728,2127.645,7490657,8.778441,2113.894
3558746520,7.938912,2113.894,7550911,6.662473,2129.791
3558746521,7.841447,2129.791,7553122,9.099308,2111.359
3558746522,8.151139,2111.359,7558915,7.417882,2132.331
3558746523,8.778368,2132.331,7535340,8.640847,2131.618
3558746524,9.066622,2131.618,7518295,8.313762,2137.119
3558746525,8.93069,2137.119,7531187,5.202083,2149.89
3558746526,8.836469,2118.477,7469940,9.318763,2118.311
3558746527,8.71343,2118.477,7517190,6.396857,2107.085
3558746528,8.641152,2140.438,7531653,8.166903,2140.481
3558746529,8.751952,2140.438,7538371,5.877514,2136.765
3558746530,8.83267,2136.765,7524264,7.038852,2137.042
3558746531,8.924044,2104.972,7536679,7.930914,2105
3558746532,9.065878,2150.898,7555669,7.737751,2150.959
3558746533,9.069454,2098.479,7573363,6.005942,2098.513
3558746534,8.971242,2150.847,7550224,6.067188,2150.798
3558746535,8.748695,2109.262,7544120,3.937319,2109.234
3558746536,8.523797,2144.913,7499667,7.736039,2144.804
3558746537,8.276402,2123.35,7585382,2.683165,2123.57
3558746538,8.195238,2148.44,7556487,3.270548,2148.368
3558746539,7.974967,2125.811,7545713,5.667854,2125.776
3558746540,7.924426,2091.01,7530887,8.343074,2090.97
3558746541,7.82985,2126.262,7539866,8.150205,2126.295
3558746542,7.964749,2126.262,7578742,3.070728,2114.132
3558746543,8.085575,2139.597,7593048,5.955972,2139.639
3558746544,8.20282,2139.597,7554324,7.386959,2131.63
3558746545,8.194887,2131.63,7504721,6.600332,2140.118
3558746546,8.320292,2140.118,7556184,6.529529,2126.021
3558746547,8.310769,2126.021,7525633,9.957884,2115.427
3558746548,8.182576,2115.427,7549063,7.8341,2130.92
3558746549,8.10843,2108.366,7548813,7.149652,2108.363
3558746550,8.1027,2135.009,7558436,6.020079,2135.04
3558746551,7.943433,2135.009,7512763,9.651242,2147.824
3558746552,7.603241,2095.942,7544058,5.161261,2096.017
3558746553,7.062127,2136.939,7573690,8.056343,2137.03
3558746554,6.752515,2104.779,7508278,7.839883,2104.598
3558746555,6.662542,2104.779,7510586,7.462401,2105.917
3558746556,6.579125,2117.116,7613035,7.653177,2117.388
3558746557,6.787766,2088.818,7498141,8.749945,2088.514
3558746558,6.954373,2088.818,7560852,5.112098,2086.244
3558746559,7.051786,2107.588,7576236,7.300463,2107.631
3558746560,7.36636,2131.363,7555922,3.076334,2131.309
3558746561,7.545749,2109.886,7572263,6.302741,2109.924
3558746562,7.907276,2109.886,7533935,3.416208,2108.228
3558746563,7.883648,2108.228,7586124,6.065625,2117.235
3558746564,7.664571,2153.966,7620006,7.611507,2154.062
3558746565,7.443947,2129.79,7570199,5.027582,2129.65
3558746572,6.530468,2064.024,7536663,8.77349,2063.933
3558746573,6.581622,2064.024,7511925,7.861594,2073.8
3558746574,6.675003,2073.8,7533869,11.89858,2084.904
3558746575,6.670453,2084.904,7540009,6.470377,2099.988
3558746576,6.650876,2099.988,7506759,8.836382,2106.693
3558746577,6.72294,2075.599,7499235,9.940648,2075.576
3558746578,6.885769,2075.599,7545779,8.603848,2079.558
3558746579,7.053392,2079.558,7460068,9.432409,2073.704
3558746580,7.003669,2095.298,7572197,11.80774,2095.594
3558746581,7.204305,2130.156,7482337,10.94726,2129.918
3558746582,7.300649,2130.156,7512942,9.670486,2125.561
3558746583,7.406487,2086.493,7504535,9.761572,2086.466
3558746584,7.342026,2086.493,7555248,11.03893,2093.944
3558746585,7.118049,2093.945,7507179,11.60519,2100.601
3558746586,6.905189,2100.602,7580827,9.658755,2112.118
3558746587,6.729225,2112.118,7537435,11.2628,2091.94
3558746588,6.590292,2091.94,7547774,8.491975,2097.472
3558746589,6.381828,2097.472,7526893,11.80439,2105.538
3558746590,6.412464,2105.538,7544244,9.816321,2091.242
3558746591,6.541438,2114.642,7498448,13.37216,2114.524
3558746592,6.720634,2114.642,7566552,7.707313,2105.985
3558746593,7.075942,2105.985,7509796,11.44088,2094.589
3558746594,7.382591,2094.59,7509940,8.848164,2093.923
3558746595,7.58246,2135.737,7537147,10.30696,2135.815
3558746596,7.572245,2077.793,7510181,7.809614,2077.712
3558746597,7.685345,2113.849,7513906,8.561505,2113.871
3558746598,7.657846,2068.406,7554332,10.73802,2068.501
3558746599,7.742213,2068.406,7472760,13.62554,2079.759
3558746600,7.684307,2079.759,7514347,10.70893,2094.932
3558746601,7.79799,2094.932,7533808,11.77156,2083.931
3558746602,7.68462,2083.931,7557123,9.978655,2084.389
3558746603,7.7057,2107.665,7517508,13.17562,2107.564
3558746604,7.671652,2107.665,7528058,11.36285,2090.806
3558746605,7.650373,2115.373,7550847,9.591407,2115.436
3558746606,7.582733,2063.953,7448585,14.39457,2063.681
